name,type,address,postcode,telephone,website,area_name,area_code,lon,lat
Hopwood Dental Practice,Dentist,"181 Manchester Road, Hopwood",OL10 2PP,01706369636,,Rochdale,E08000005,-2.2105070000000002,53.583281
Swinton Practice Limited,Dentist,"63 Chorley Road, Swinton, Manchester",M27 4AF,08448151368,,Salford,E08000006,-2.33372,53.509205
The Vallance Dental Centre,Dentist,"1st Floor, The Vallance Centre, Wadeson Road, Manchester",M13 9UJ,01612735998,,Manchester,E08000003,-2.224542,53.469786
HMP Manchester,Dentist,"Dental Department, 1 Southall Street, Manchester",M60 9AH,01612735998,,Manchester,E08000003,-2.245686,53.492188
Unsworth Smile Clinic,Dentist,"1st Floor, 57 Parr Lane, Unsworth, Bury",BL9 8JR,01617666661,,Bury,E08000002,-2.273074,53.560681
Sale Dental Care,Dentist,"77 Washway Road, Sale",M33 7TQ,01619697432,http://www.saledentalspa.co.uk,Trafford,E08000009,-2.329303,53.42158
Chadderton Dental Health Center - Oldham,Dentist,"Middleton Road, Chadderton, Oldham",OL9 0LH,01616267727,,Oldham,E08000004,-2.142182,53.545559
Dental Surgery Offerton Health Centre,Dentist,"10 Offerton Lane, Stockport",SK2 5AR,01614800327,,Stockport,E08000007,-2.136713,53.403467
10 St John Street,General Practice,"10 St John Street, Manchester",M3 4DY,02074862277,,Manchester,E08000003,-2.25092,53.477812
Jct20 Dental Clinic,Dentist,"1190 Rochdale Road, Blackley, Manchester",M9 6FR,01617405407,http://www.jct20dentalclinic.co.uk,Manchester,E08000003,-2.207465,53.532825
BL Medical Practice,General Practice,"Woodley Health Centre, Hyde Road, Stockport",SK6 1ND,01614269464,http://www.benslanemedicalpractice.co.uk,Stockport,E08000007,-2.0996610000000002,53.426289
Langley Dental Practice,Dentist,"215a Wood Street, Middleton, Manchester",M24 5RU,01616432428,http://www.langleydentalpractice.com,Rochdale,E08000005,-2.207706,53.554226
True Dentistry,Dentist,"177 Chorley New Road, Bolton",BL1 4QZ,01204373555,http://www.truedentistry.co.uk,Bolton,E08000001,-2.448472,53.580809
English Institute of Sport - Manchester,General Practice,"EIS, 299 Alan Turing Way, Manchester",M11 3BS,,http://www.eis2win.co.uk,Manchester,E08000003,-2.191764,53.477301
Chariwala Smile Limited,Dentist,"37 Victoria Road, Horwich, Bolton",BL6 5ND,07590928937,,Bolton,E08000001,-2.542583,53.595933
Chariwala Smile Limited,Dentist,"9 Marsden House, Marsden Road, Bolton",BL1 2JT,07590928937,,Bolton,E08000001,-2.43424,53.578947
Ravat and Ray Dental Care (Salford) Ltd,Dentist,"Ordsall Health Surgery, 118 Phoebe Street, Salford",M5 3PA,01618720606,http://www.ravatandray.com,Salford,E08000006,-2.275427,53.476322
Pracny & Strass,Dentist,"195 Finney Lane, Heald Green, Cheadle",SK8 3PX,01614374040,,Stockport,E08000007,-2.234085,53.369887
Cheadle Heath Dental Practice,Dentist,"242 Stockport Road, Cheadle Heath, Stockport",SK3 0LX,01614283024,,Stockport,E08000007,-2.192822,53.401322
Stephen Emmett's Dental Surgery,Dentist,"165 Chapman Street, Gorton, Manchester",M18 8LY,01612231888,,Manchester,E08000003,-2.169882,53.464456
The Dentists of Didsbury Limited,Dentist,"839 Wilmslow Road, Didsbury, Manchester",M20 5WD,01614454005,http://www.thedentistsofdidsbury.com,Manchester,E08000003,-2.221913,53.410619
Face & Eye,General Practice,"2 Gibwood Road, Manchester",M22 4BT,01619472720,http://www.faceandeye.co.uk,Manchester,E08000003,-2.266591,53.405584
Moston Dental Surgery,Dentist,"301 Moston Lane, Moston, Manchester",M40 9NL,01612034575,,Manchester,E08000003,-2.199381,53.514017
Ashton Medical Centre,General Practice,"120 Wigan Road, Ashton In Makerfield, Wigan",WN4 9SU,01942727325,http://www.ssphealth.com,Wigan,E08000010,-2.642855,53.494792
Lower Ince Surgery,General Practice,"Clare Houae, Phoenix Way, Ince, Wigan",WN3 4NW,01942481140,http://www.ssphealth.com,Wigan,E08000010,-2.614585,53.534922
Ince Surgery,General Practice,"Ince Community Centre, Manchester Road, Ince, Wigan",WN2 2DJ,01942483150,http://www.ssphealth.com,Wigan,E08000010,-2.604008,53.543362
Braithwaite Road Surgery,General Practice,"36 Braithwaite Road, Lowton, Warrington",WA3 2HY,01942718221,http://www.ssphealth.com,Wigan,E08000010,-2.574985,53.477412
Astley General Practice,General Practice,"391A Manchester Road, Astley, Tyldesley, Manchester",M29 7BY,01942876339,http://www.ssphealth.com,Wigan,E08000010,-2.458266,53.500415
3D Medical Centre,General Practice,"200-202 Deane Road, Bolton",BL3 5DP,01204463246,http://www.ssphealth.com,Bolton,E08000001,-2.444008,53.573058
The Heights General Practice,General Practice,"355 Bolton Road, Salford",M6 7NJ,01617365282,http://www.ssphealth.com,Salford,E08000006,-2.308735,53.500671
Bolton Medical Centre,General Practice,"21 Rupert Street, Bolton",BL3 6PY,01204463900,http://www.ssphealth.com,Bolton,E08000001,-2.431399,53.56543
Nuffield Health Manchester Diagnostic Suite,General Practice,"City Labs, Nelson Street, Manchester",M13 9NQ,07557296378,,Manchester,E08000003,-2.228478,53.462228
Kingswater Dental Practice,Dentist,"102 Denton Road, Audenshaw, Manchester",M34 5BD,01613363649,,Tameside,E08000008,-2.117553,53.464088
Dairyground Dental Practice,Dentist,"59A Dairyground Road, Bramhall, Stockport",SK7 2QW,01614393098,,Stockport,E08000007,-2.15709,53.365644
White House Dental Practice,Dentist,"11 Ack Lane East, Bramhall, Stockport",SK7 2BE,01614394842,,Stockport,E08000007,-2.167762,53.358655
Avenue Dental Surgery,Dentist,"4 The Avenue, Leigh",WN7 1ES,01942676336,,Wigan,E08000010,-2.517786,53.499354
Nye Bevan House,General Practice,"Maclure Road, Rochdale",OL11 1DN,,,Rochdale,E08000005,-2.154239,53.611617
Townside Primary Care Centre,General Practice,"3rd Floor, Knowsley Street, Bury",BL9 0SN,,,Bury,E08000002,-2.29898,53.59031
The Fold,Dentist,"3 Back Pool Fold, Manchester",M2 1HB,07872906245,,Manchester,E08000003,-2.243879,53.481909
Beehive Surgery,General Practice,"106-108 Crescent Road, Bolton",BL3 2JR,01204550100,http://www.beehivesurgery.com,Bolton,E08000001,-2.419172,53.564161
Allan Dental Practice,Dentist,"60 Stamford Street East, Ashton Under Lyne",OL6 6QH,01613303419,,Tameside,E08000008,-2.084569,53.487872
Urmston Group Practice,General Practice,"6 Woodsend Crescent Road, Urmston, Manchester",M41 8AA,01617559870,http://www.urmstongrouppractice.co.uk,Trafford,E08000009,-2.394066,53.452491
Manchester BabyScan Clinic,Dentist,"Waterhouse, 41 Spring Gardens, Manchester",M2 2BG,01617130030,http://www.manchesterbabyscanclinic.com,Manchester,E08000003,-2.241793,53.480754
HR Healthcare Ltd,General Practice,"The Office, Waters Meeting, Britannia Way, Bolton",BL2 2HH,01204559999,http://www.treated.com,Bolton,E08000001,-2.420907,53.593131
Hale Bowden Dental Practice,Dentist,"118 Ashley Road, Hale, Altrincham",WA14 2UN,,,Trafford,E08000009,-2.349039,53.378531
Awburn House Dental Practice,Dentist,"Mottram Moor, Mottram, Hyde",SK14 6LA,01457766050,,Tameside,E08000008,-2.011,53.458105
Park House Dental Surgery Brinnington Health Centre,Dentist,"Brinnington Health Centre, Brinnington, Stockport",SK5 8BS,01616275242,,Stockport,E08000007,-2.132367,53.427651
Park House Dental Practice,Dentist,"80 Manchester Road, Werneth, Oldham",OL9 7AP,01616204213,,Oldham,E08000004,-2.132291,53.533975
Park House Dental Practice,Dentist,"74 Oldham Road, Springhead, Oldham",OL4 5SR,01616269246,,Oldham,E08000004,-2.063771,53.537788
The Park House Dental Practice and Cosmetic Centre,Dentist,"32 Middleton Road, Crumpsall, Manchester",M8 4JX,01617402080,,Manchester,E08000003,-2.248393,53.519561
The Park House Dental Practice and Cosmetic Centre,Dentist,"7 Slade Lane, Longsight, Manchester",M13 0QJ,01612573839,,Manchester,E08000003,-2.196561,53.452503
DHS Dental Practice,Dentist,"1 Bridge Street, Upper Mill, Oldham",OL3 6HZ,01457874872,,Oldham,E08000004,-2.007251,53.545931
Dental Care Plus Manchester,Dentist,"268 Finney Lane, Heald Green, Cheadle",SK8 3QD,01614379622,,Stockport,E08000007,-2.234718,53.370308
Fernclough Surgery,General Practice,"Unit 1, Tavistock Square, Harpurhey, Machester",M9 5RD,,,Manchester,E08000003,-2.216154,53.50589
Diagnostic Healthcare Limited,General Practice,"Mansion House, 3 Bridgewater Embankment, Altrincham",WA14 4RW,,,Trafford,E08000009,-2.353017,53.397872
The Bank Dental Practice Limited,Dentist,"437 Bury New Road, Prestwich, Manchester",M25 1AF,01617989955,,Bury,E08000002,-2.284871,53.532082
Deane Medical Centre,General Practice,"155-157 Deane Road, Bolton",BL3 5AH,07905046240,,Bolton,E08000001,-2.441983,53.572699
Now GP,General Practice,"1 Lowry Plaza, The Quays, Salford",M50 3UB,08083018067,http://www.drnow.com,Salford,E08000006,-2.294541,53.471322
Oldham Orthodontics,Dentist,"221 Hollins Road, Oldham",OL8 3AA,01616220987,http://www.oldhamorthodontics.co.uk,Oldham,E08000004,-2.12006,53.524793
Crescent Orthodontics & Dental Practice,Dentist,"107 Drake Street, Rochdale",OL16 1PZ,01706645125,http://www.rochdaleorthodontics.co.uk,Rochdale,E08000005,-2.155723,53.612379
Primrose Surgery,General Practice,"59 Old Crofts Bank, Urmston, Manchester",M41 7AB,01617472424,http://www.primroseavenue.co.uk,Trafford,E08000009,-2.357311,53.456159
Cheetham Hill Medical Centre,General Practice,"244 Cheetham Hill Road, Manchester",M8 8AU,07951725356,http://www.cheethamhillmedicalcentre.co.uk,Manchester,E08000003,-2.235847,53.500819
The Neville Family Medical Centre,General Practice,"25 Old Market Street, Blackley, Manchester",M9 8DX,01617214865,http://www.nevillefmc.com,Manchester,E08000003,-2.220629,53.522771
Boothstown Dental Practice,Dentist,"51 Leigh Road, Boothstown Dental Practice, Manchester",M28 1HP,01617902830,,Salford,E08000006,-2.420855,53.502522
Barton Cosmetic Dentistry Centre,Dentist,"Barton Arcade, Deansgate, Manchester",M3 2BH,01618329559,,Manchester,E08000003,-2.246384,53.48265
Direct Medicare UK Limited,General Practice,"Bodmin Road Health Centre, Bodmin Road, Sale",M33 5JH,016119624625,,Trafford,E08000009,-2.351718,53.428123
Dale Street Dental Practice,Dentist,"36 Dale Street, Milnrow, Rochdale",OL16 4HS,01706641051,,Rochdale,E08000005,-2.111778,53.610424
Cheetham Hill Medical Centre,General Practice,"244 Cheetham Hill Road, Cheetham Hill, Manchester",M8 8UP,,,Manchester,E08000003,-2.23526,53.501162
Conran Medical Centre,General Practice,"77 Church Lane, Harpurhey, Manchester",M9 1BA,,,Manchester,E08000003,-2.210459,53.515913
North Manchester General Hospital-Outpatients A,General Practice,"Delaunays Road, Manchester",M8 5RB,,,Manchester,E08000003,-2.229502,53.517882
Integrated Care Centre,General Practice,"New Radcliffe Street, Oldham",OL1 1NL,01616224294,,Oldham,E08000004,-2.116945,53.543824
Royton Health & Wellbeing Centre,General Practice,"Park Street, Royton, Oldham",OL2 6QW,,,Oldham,E08000004,-2.121594,53.566109
Keppel Building,General Practice,"Ashton Road West, Failsworth, Oldham",M35 0AD,01616224294,,Oldham,E08000004,-2.156747,53.509855
New Islington Medical Practice,General Practice,"Old Mill Street, Ancoats, Manchester",M4 6EE,01612725660,http://www.nismp.co.uk,Manchester,E08000003,-2.219472,53.4829
Ringway Dental Care,Dentist,"187 Finney Lane, Heald Green, Cheadle",SK8 3PX,01614372029,,Stockport,E08000007,-2.234085,53.369887
Glodwick Dental Centre,Dentist,"12 Abbey Hills Road, Oldham",OL8 2BS,01616289567,,Oldham,E08000004,-2.096442,53.533828
Bamford Dental Practice,Dentist,"Norden Road, Bamford, Rochdale",OL11 5PT,01706527700,http://www.bamforddental.co.uk,Rochdale,E08000005,-2.206315,53.615745
Urban Dental,Dentist,"185 Langworthy Road, Salford",M6 5PW,01617374714,http://www.urbandental.co.uk,Salford,E08000006,-2.295174,53.486395
Littleton Road Dental Practice,Dentist,"311 Littleton Road, Salford",M7 3TA,01617089644,,Salford,E08000006,-2.280008,53.503968
Dental @ MediaCity,Dentist,"Blue, The Garage, Media City UK, Salford",M50 2TG,01617133655,http://www.dentalatmediacityuk.co.uk,Salford,E08000006,-2.301304,53.473283
Love-Teeth Dental Practice Ltd,Dentist,"3 Kings Road, Prestwich, Manchester",M25 0LE,01617737080,http://www.loveteethdp.co.uk,Bury,E08000002,-2.270288,53.518831
Milnrow Center OF Dental Excellence,Dentist,"107 Dale Street, Milnrow, Rochdale",OL16 3NW,01706710209,http://www.skexceldental.net,Rochdale,E08000005,-2.108328,53.608899
Fog Lane Dental Practice,Dentist,"3 Fog Lane, Manchester",M20 6AX,07849709620,,Manchester,E08000003,-2.229859,53.422298
Dental Surgery - Oldham Road,Dentist,"293 Oldham Road, Failsworth, Manchester",M35 0AS,07849709620,,Oldham,E08000004,-2.164162,53.508346
First Dental Care,Dentist,"22 Manchester Road, Denton, Manchester",M34 3LE,01613362710,http://www.firstdentalcare.co.uk,Tameside,E08000008,-2.115619,53.45635
Harmony Dental Spa,Dentist,"36 High Street, Lees, Oldham",OL4 5AQ,01.61629e+11,,Oldham,E08000004,-2.074001,53.537854
Bury Dental Practice,Dentist,"434 Manchester Road, Bury",BL9 9NS,01617644960,,Bury,E08000002,-2.297108,53.57576
Heywood Dental Practice,Dentist,"6 Manchester Street, Heywood",OL10 1DL,01706369810,,Rochdale,E08000005,-2.213445,53.591174
Waterside Dental Care,Dentist,"330 Yorkshire Street, Rochdale",OL16 2DS,01706632661,,Rochdale,E08000005,-2.145874,53.622683
Mydentist - Market Street - Shaw,Dentist,"56 Market Street, Shaw, Oldham",OL2 8NH,01706843637,http://www.mydentist.co.uk,Oldham,E08000004,-2.093915,53.577083
Jolly Medical Centre,General Practice,"72 Crescent Road, Manchester",M8 9NT,01617409864,,Manchester,E08000003,-2.240026,53.512118
Werneth Medical Practice,General Practice,"76A Windsor Road, Oldham",OL8 4AL,01616205677,,Oldham,E08000004,-2.126938,53.53497
G T Bennett,Dentist,"38 Durnford Street, Middleton, Manchester",M24 5UD,01616434932,,Rochdale,E08000005,-2.198084,53.552867
Polska Przychodnia,Dentist,"482-484 Liverpool Road, Eccles, Manchester",M30 7HZ,08442092149,,Salford,E08000006,-2.364765,53.478949
Bury Dental Centre,Dentist,"Brook House, 10a Wash Lane, Bury",BL9 6AS,01617611909,,Bury,E08000002,-2.286407,53.596461
Crown Clinic Limited,General Practice,"Ground Floor, Global House, Bailey Lane, Manchester Airport, Manchester",M90 4AB,01614374333,http://www.crownclinic.co.uk,Manchester,E08000003,-2.273202,53.371565
Springfield Medical Centre,General Practice,"384 Liverpool Road, Eccles, Manchester",M30 8QD,01618712450,http://www.springfiled-Medical-centre.co.uk,Salford,E08000006,-2.362019,53.480252
Springfield Surgery,General Practice,"24-28 Commercial Road, Hazel Grove, Stockport",SK7 4AA,01614265252,,Stockport,E08000007,-2.122229,53.382377
Woodley Village Surgery,General Practice,"Hyde Road, Woodley, Stockport",SK6 1ND,01614269494,http://www.woodleyvillagesurgery.co.uk,Stockport,E08000007,-2.0996610000000002,53.426289
The Pike Practice,General Practice,"Market Place, Mossley, Ashton Under Lyne",OL5 0HE,01457832861,,Tameside,E08000008,-2.045643,53.517861
Bury Smile Line,Dentist,"83 Bolton Street, Ramsbottom, Bury",BL0 9HY,01706822138,,Bury,E08000002,-2.318648,53.646274
National Unplanned Pregnancy Advisory Service Manchester,General Practice,"32 Lever Street, Manchester",M1 1DE,01612281887,http://www.nupas.co.uk,Manchester,E08000003,-2.233215,53.482811
Avenue Dental Surgery,Dentist,"4 The Avenue, Leigh",WN7 1ES,01942676336,,Wigan,E08000010,-2.517786,53.499354
Heyside Dental Practice Partnership,Dentist,"84 Heyside, Royton, Oldham",OL2 6LS,01706849392,,Oldham,E08000004,-2.101689,53.564141
Precision Dental Clinic,Dentist,"284 Adswood Road, Stockport",SK3 8PN,0161419928,,Stockport,E08000007,-2.169912,53.389481
Salford Dental Practice,Dentist,"483 Liverpool Street, Salford",M6 5QQ,01617457972,,Salford,E08000006,-2.296843,53.483785
"Bupa - Wilbraham Road, Chorlton-cum-Hardy",Dentist,"513 Wilbraham Road, Manchester",M21 0UF,01618813599,,Manchester,E08000003,-2.271518,53.442318
Withington Dental Care,Dentist,"240 Mauldeth Road West, Withington, Manchester",M20 1BE,01614456000,,Manchester,E08000003,-2.242872,53.440205
The Tooth Place,Dentist,"63-65 Yorkshire Street, Oldham",OL1 3SL,01616521205,,Oldham,E08000004,-2.109064,53.542376
The Dental Practice,Dentist,"135 Wilbraham Road, Manchester",M14 7DS,01612247621,http://www.thedentalpracticefallowfield.com,Manchester,E08000003,-2.233932,53.443431
Turret Orthodontics Practice,Dentist,"258 Washway road, Sale",M33 4RZ,01619733501,,Trafford,E08000009,-2.335899,53.416537
Bolton Road Dental Centre,Dentist,"1 Bolton Road, Bolton",BL4 8DB,,,Bolton,E08000001,-2.388475,53.544353
Worsley Dental Centre,Dentist,"383 Worsley Road, Swinton, Manchester",M27 0EJ,,,Salford,E08000006,-2.360769,53.503482
John Street Medical Practice,General Practice,"1 John Street, Oldham",OL8 1DF,,,Oldham,E08000004,-2.120101,53.540188
The Village Medical Practice,General Practice,"High Street, Shaw, Oldham",OL2 8ST,,,Oldham,E08000004,-2.095994,53.574817
Marple Dental Practice,Dentist,"48A Stockport Road, Marple, Stockport",SK6 6AB,01614271366,,Stockport,E08000007,-2.064638,53.394852
New Cross Dental Surgery,Dentist,"50-52 Oldham Road, Ancoat, Manchester",M4 5EE,01612360458,,Manchester,E08000003,-2.230292,53.485684
300 Great Western Street,Dentist,"300 Great Western Street, Rusholme, Manchester",M14 4LP,01612262548,,Manchester,E08000003,-2.234152,53.456051
Spire Manchester Hospital,General Practice,"170 Barlow Moor Road, West Didsbury, Manchester",M20 2AF,,,Manchester,E08000003,-2.235069,53.414888
Hilton House Medical,General Practice,"Hilton House, Irwell Street, Bury",BL9 0HZ,03339000150,,Bury,E08000002,-2.302129,53.593394
32 Whites,Dentist,"100-102 Church Lane, Marple, Stockport",SK6 7AR,,,Stockport,E08000007,-2.064335,53.39275
32 Whites - Church Lane,Dentist,"100-102 Church Lane, Marple, Stockport",SK6 7AR,,,Stockport,E08000007,-2.064335,53.39275
P & J  Noble Dental Practice,Dentist,"146 Chew Valley Road, Greenfield, Oldham",OL3 7DD,,,Oldham,E08000004,-2.00272,53.534057
Barrington Dental Care,Dentist,"23A Barrington Road, Altrincham",WA14 1HP,,,Trafford,E08000009,-2.348577,53.391872
Jackson's Dental Care,Dentist,"244 Huddersfield Road, Oldham",OL4 2RB,01616274914,,Oldham,E08000004,-2.08404,53.548121
KS Dental,Dentist,"55 Flixton Road, Urmston, Manchester",M41 5AN,01617484473,,Trafford,E08000009,-2.358598,53.44803
Dr S Hafiz's Dental Surgery,Dentist,"194 Oldham Road, Ashton Under Lyne",OL7 9AW,01613395426,,Tameside,E08000008,-2.101164,53.495014
Kissdental Flixton,Dentist,"157 Woodsend Road, Flixton, Manchester",M41 8GN,01617485250,http://www.kissdental.co.uk,Trafford,E08000009,-2.393504,53.455039
Kissdental Altrincham,Dentist,"2 New Street, Altrincham",WA14 2QS,01619281628,http://www.kissdental.co.uk,Trafford,E08000009,-2.354115,53.385292
Kissdental Manchester,Dentist,"13 Stanley Street, Manchester",M8 8SH,01618329477,http://www.kissdental.co.uk,Manchester,E08000003,-2.236925,53.494631
Westleigh Medical Centre,General Practice,"4-12 Westleigh Lane, Leigh",WN7 5JE,01942483960,http://www.westleighmedicalcentre.co.uk,Wigan,E08000010,-2.526024,53.510851
Griffin Dental Partnership LTD,Dentist,"1-3 Great Cheetham Street West, Salford",M7 2JB,07738839339,,Salford,E08000006,-2.268749,53.499698
Heaton Moor Dental,Dentist,"32 Heaton Moor Road, Stockport",SK4 4NX,07946582290,,Stockport,E08000007,-2.180393,53.424819
Staly Dental,Dentist,"2 Waterloo Road, Stalybridge",SK15 2AU,,,Tameside,E08000008,-2.059094,53.484668
"Bupa - Kenworthy Street, Stalybridge",Dentist,"1 Kenworthy Street, Stalybridge",SK15 2DX,01613038767,,Tameside,E08000008,-2.056601,53.479026
Timperley Village Dental Practice,Dentist,"273 Stockport Road, Timperley, Altrincham",WA15 7SP,01619803485,,Trafford,E08000009,-2.323207,53.395555
Kenworthy Street Partnership,Dentist,"1 Kenworthy Street, Stalybridge",SK15 2DX,01613038767,,Tameside,E08000008,-2.056601,53.479026
Pikes Lane Centre,General Practice,"Deane Road, Bolton",BL3 5HP,,,Bolton,E08000001,-2.446348,53.572728
Simon Taylor Dental Practice,Dentist,"89 Bolton Road, Salford",M6 7HN,01617362493,,Salford,E08000006,-2.297326,53.49465
AMS Clinic Manchester,General Practice,"Dr Bokhari and Partners (Cheetham Hill Medical Centre), 244 Cheetham Hill Road, Manchester",M8 8UP,,,Manchester,E08000003,-2.23526,53.501162
Stonemount Dental Surgery,Dentist,"35 Victoria Avenue, Manchester",M9 6RA,01617959000,,Manchester,E08000003,-2.210347,53.532793
Wong Dental Surgery,Dentist,"35 Victoria Avenue, Manchester",M9 6RA,01617959000,,Manchester,E08000003,-2.210347,53.532793
Parkside Dental Care,Dentist,"610 Liverpool Road, Irlam, Manchester",M44 5AA,01617778606,,Salford,E08000006,-2.429227,53.437334
The Private Clinic Limited - Manchester,General Practice,"25 St John Street, Manchester",M3 4DT,01618339393,,Manchester,E08000003,-2.251916,53.477731
Nicol Dental Practice,Dentist,"Turncroft Lane, Stockport",SK1 4AB,01614803822,,Stockport,E08000007,-2.146163,53.408974
Ocean Dental Manchester,Dentist,"32 Market Street, Boots, 2nd Floor, Manchester",M1 1PW,01616600200,http://www.odental.co.uk,Manchester,E08000003,-2.24239,53.482496
The Village Medical Centre,General Practice,"Peel Street, Littleborough",OL15 8AQ,01706370666,http://www.villagemclittleborough.nhs.uk,Rochdale,E08000005,-2.097994,53.642757
Cherry Medical Practice,General Practice,"Little Hulton Health Centre, Haysbrook Avenue, Worsley, Manchester",M28 0AY,01612125380,,Salford,E08000006,-2.423902,53.529872
Brinnington Dental Practice,Dentist,"Brinnington Health Centre, Brinnington Road, Stockport",SK5 8BS,01614946445,,Stockport,E08000007,-2.132367,53.427651
Dr Davis's Medical Practice,General Practice,"1st Floor Newbury Place Health Centre, 55 Rigby Street, Salford",M7 4NX,01612125050,,Salford,E08000006,-2.260516,53.507103
Manor Dental Practice,Dentist,"216 Washway Road, Sale",M33 4RA,01619733501,,Trafford,E08000009,-2.332836,53.419231
The Hospital Group-Abbey Pines,General Practice,"192 Altrincham Road, Manchester",M22 4RZ,,,Manchester,E08000003,-2.252758,53.393866
The Hospital Group-Colwyn Chambers,General Practice,"5th Floor, Colwyn Chambers, 19 York Street, Manchester",M2 3BA,,,Manchester,E08000003,-2.239954,53.480659
Andrew Shelley and Simon Pope Dental Practice,Dentist,"117 Stockport Road, Denton, Manchester",M34 6DH,01613204230,,Tameside,E08000008,-2.111906,53.453019
MF Dental Littleborough,Dentist,"60-62 Church Street, Littleborough",OL15 8AU,01706370058,http://www.mfdental.co.uk,Rochdale,E08000005,-2.097829,53.643656
MF Dental Littleborough,Dentist,"60 -62 Church Street, Littleborough",OL15 8AU,01706370058,http://www.mfdental.co.uk,Rochdale,E08000005,-2.097829,53.643656
Trafford Health Centre,General Practice,"Moorside Road, Davyhulme, Manchester",M41 5SL,01617474978,http://www.mastercall.org.uk,Trafford,E08000009,-2.370681,53.45406
Church Street Dental Care,Dentist,"69 Church Street, Littleborough",OL15 8AB,01706379672,,Rochdale,E08000005,-2.097239,53.643468
Town Hall Surgery,General Practice,"112 King Street, Dukinfield",SK16 4LD,01613302125,,Tameside,E08000008,-2.092973,53.478374
York Street Dental Care,Dentist,"27 York Street, Heywood",OL10 4NN,01706360176,,Rochdale,E08000005,-2.217672,53.593638
Westpoint Dental Centre,Dentist,"160 Slade Lane, Manchester",M19 2AQ,,,Manchester,E08000003,-2.198071,53.446633
518 Dental,Dentist,"518 Bury Road, Rochdale",OL11 4DQ,01706527127,,Rochdale,E08000005,-2.188326,53.612662
Dental Surgery,Dentist,"272 St Helens Road, Bolton",BL3 3PZ,0120461935,,Bolton,E08000001,-2.454998,53.561244
Maypole Dental & Implant Clinic,Dentist,"20 Middleton Road, Royton, Oldham",OL2 5PA,01616272184,,Oldham,E08000004,-2.122559,53.565004
Kirkholt Medical Practice,General Practice,"Queens Drive, Rochdale",OL11 2NP,01706261813,,Rochdale,E08000005,-2.162243,53.59832
Birtle View Medical Practice,General Practice,"George Street, Heywood",OL10 4PW,01706261823,,Rochdale,E08000005,-2.2277,53.595186
The Kingsway Practice,General Practice,"285A Kingsway, Rochdale",OL16 4AT,01706261866,,Rochdale,E08000005,-2.135588,53.612168
Cornerstone Surgery,General Practice,"469-471 Chorley Old Road, Bolton",BL1 6AH,01204325125,,Bolton,E08000001,-2.457402,53.588155
DHS Dental Practice - Langley Clinic,Dentist,"Langley Clinic, Borrowdale Road, Middleton",M24 5QG,01616551334,,Rochdale,E08000005,-2.211846,53.558048
Deansgate Dental Practice,Dentist,"3 Deansgate, Radcliffe, Manchester",M26 2SH,01617258090,,Bury,E08000002,-2.324757,53.559581
Swinton Gateway,General Practice,"Swinton Gateway, 100 Chorley Road, Swinton, Manchester",M27 6BP,01612124231,,Salford,E08000006,-2.342204,53.512236
Cheadle Smile Centre,Dentist,"145A Councillor Lane, Cheadle",SK8 2JE,01614287226,,Stockport,E08000007,-2.194159,53.391081
The Dental Practice,Dentist,"757 Blackburn Road, Sharples, Bolton",BL1 7JJ,01204306010,,Bolton,E08000001,-2.431654,53.606757
Diet UK Bolton,General Practice,"Newlands Centre, 315 Chorley New Road, Bolton",BL1 5BP,01204493975,,Bolton,E08000001,-2.46548,53.579477
Claremont Dental Surgery,Dentist,"11 Claremont Road, Sale",M33 7DZ,01619690434,,Trafford,E08000009,-2.321359,53.425646
Meridian Dental Clinic,Dentist,"4 The Packet House, Barton Road, Worsley, Manchester",M28 2PB,07399839083,,Salford,E08000006,-2.381317,53.499895
Viaduct Care CIC,General Practice,"4th Floor, Stopford House, Stockport",SK1 3XE,01612044675,,Stockport,E08000007,-2.158487,53.405974
Newbury Green Medical Practice,General Practice,"Newbury Place Health Centre, 55 Rigby Street, Salford",M7 4NX,01612125050,,Salford,E08000006,-2.260516,53.507103
Cheadle Dental Centre,Dentist,"12 Gatley Road, Cheadle",SK8 1PY,01612825921,,Stockport,E08000007,-2.219116,53.393446
Ravat & Ray Dental Care [Farnworth],Dentist,"Brackley House, Brackley Street, Farnworth, Bolton",BL4 9ES,012045731000,,Bolton,E08000001,-2.397074,53.54706
Highfield Dental Practice Limited,Dentist,"Brackley House, Brackley Street, Farnworth, Bolton",BL4 9ES,01204705363,,Bolton,E08000001,-2.397074,53.54706
The Birches Medical Centre,General Practice,"Polefield Road, Prestwich, Manchester",M25 2GN,01617733037,,Bury,E08000002,-2.271091,53.538361
Manchester,General Practice,"66-68 Bridge Street, Manchester",M3 2RJ,01618322134,,Manchester,E08000003,-2.248589,53.480785
Slag Lane Medical Centre,General Practice,"216 Slag Lane, Lowton, Warrington",WA3 2EZ,01942715200,,Wigan,E08000010,-2.575634,53.478569
John A Gibb and Associates Dental Practice,Dentist,"66 Church Street, Heywood",OL10 1LJ,01706364200,,Rochdale,E08000005,-2.216382,53.592508
Droylsden Road Family Practice,General Practice,"125 Droylsden Road, Manchester",M40 1NT,01612412723,,Manchester,E08000003,-2.175662,53.499916
Fletcher Fosbrook Dental Surgery,Dentist,"42 Market Street, Heywood",OL10 4LY,01706624677,,Rochdale,E08000005,-2.22251,53.593829
